,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
1253,"You are a manifestation of your choices.

Choices are a manifestation of your perception.

Perception is a manifestation of your perspective, experience, and state of mind.

When most people react, open your mind and respond.",45,2,105,617,44953,87,0.013725446577536538
875,"The beautiful thing about the internet is that you don't need money, tools, a degree, or a physical location to provide value anymore.

You can learn, teach, build, and sell with the technology in your hands.",109,8,110,944,68931,72,0.013694854
387,"Looks matter whether you like it or not.

It's human nature.

If you ""don't care"" about how you look (because you care to be perceived as someone who doesn't care) you will be offered fewer opportunities, if any.

Life is easier when you care about your health and appearance.",258,30,274,2465,180180,339,0.013680764
1003,"A fit physique is the ultimate status symbol.

It shows that you can commit to one thing for years with slow results.

People trust you more because they know you won't throw them away at the first hint of difficulty.

Go to the gym.",182,28,409,3007,219877,290,0.013675827849206602
585,"A list of video games you can play that don't leave you with nothing:

- Building a business
- Training in the gym
- Practicing new skills
- Reading good books
- Talking to new people

Expensive dopamine.

Push into the unknown, build momentum, and become obsessed with progress.",137,16,296,1969,144152,372,0.013659193073977468
764,People only care to solve their problems for good when they get so sick that they get sick of being sick.,105,4,63,670,49056,36,0.013657860404435746
1039,"Habits either guarantee success, failure, or somewhere lost in the middle because the habit of indecision prevents you from picking a side.",147,2,121,1061,77817,70,0.013634552861199994
355,"""I don't want a second 9-5.""

The entire purpose of entrepreneurship is to solve problems.

That's a problem.

You solve it with focused work, priority management, and protecting your time.

You built yourself into a second 9-5 because you still think like a 9-5er.",131,6,91,1072,78676,149,0.013625502059077737
363,"For most people on social media, if you don’t like someone 100% you don’t like them at all. A stupid way to think.",141,7,61,794,58354,23,0.013606607944613908
213,"""You've changed""

People will say this when they notice the gap widening between you and them. It scares them. It exposes their lack of effort. They don't like uncertainty, so they pull you back to certainty.

Ignore them.

They will do anything in their power to seem helpless.",169,18,318,2002,147187,336,0.013601744719302656
1005,Material objects like money are only as good or evil as the person using them.,120,4,68,602,44277,16,0.013596223773065023
847,"""Selling is bad.""

Then stop selling me the idea that selling is bad",96,2,43,604,44427,12,0.013595336169446508
1236,"Grab a notebook.

Write out exactly what you want in your future, don't miss a detail. Then, break it down into goals. Decades, years, months, weeks, and days.

Every day, write down the 3 levers you can move to create your vision.

A dream without clarity is a nightmare.",123,31,1032,4488,330385,1189,0.013584151822873314
1026,"One hour of pure focus a day, on lever-moving tasks, is all you need to build the project that will launch you into a life of meaning.",143,7,148,1448,106683,176,0.013572922
1212,"To acquire wisdom, stop trying to prove others wrong and start trying to prove yourself wrong.",114,14,270,1640,120862,94,0.013569194618655987
1238,"You need a plan. A strategy. A clear set of goals, that when backed by focused effort, will create a meaningful future.

But, you must be crystal clear.

The societal machine has been clarified over centuries. If you don’t know what you want, the default option is to be a cog.",69,12,207,1088,80252,194,0.013557294522254897
713,At the end of the day arguments are a battle between relative worldviews and that alone should illustrate how stupid they are. You don’t have to engage in an argument. It won’t make you happier. It won’t help you make progress. It will only waste time that you won’t get back.,134,5,76,651,48080,53,0.013539933444259567
876,"Set a desirable goal.
Identify problems in the way.
Self-educate and experiment.
Achieve the goal in a unique way.
Share what you learned in public.
Sell the solution to people like you.

This is how you live with purpose.
This is how you profit off of your own problems.",56,2,150,939,69379,243,0.013534354775940846
768,"Business isn't about solving big problems like landing on the moon.

Most people have trouble living on Earth.

Always in their head. Bad relationships with money. No meaning or fulfillment.

The best business model is to solve your own Earthly problems and sell the solution.",96,3,62,664,49061,91,0.013534171745378203
936,You don't have ideas because you don't read. You need to expose yourself to writing that says what you didn't know you wanted to say.,105,14,140,1130,83628,118,0.013512221
1197,"Know yourself.

Most people that try to do what they want are actually doing what others want. They were conditioned to have the same dreams, goals, and ambitions as their parents.

Start questioning who you are.

Let time deliver answers.",141,14,152,1233,91254,97,0.013511736471825892
907,"Making money is a skill you can cultivate like any other.

Theory, tutorials, and advice will only go so far.

Like learning to walk, it can take more than a year of constant failure, but then it clicks. And to maintain that skill, you have to use it daily.",88,3,108,916,67926,105,0.013485263
1012,"How to be replaceable

- Go to school
- Question nothing
- Standardized tests &amp; curriculums

How to be irreplaceable

- Self-educate
- Pursue your interests
- Build meaningful projects
- Acquire specific skills along the way

Here's to the future:

https://t.co/Pf3t54hcYq",69,16,144,946,70262,199,0.013463892
942,"Most people think they need money to start investing.

An hour in the gym returns more energy than an hour on your phone.

An hour learning a skill returns more knowledge than an hour at the bar.

If you don't have money, invest your time and energy until you do.",102,13,321,1933,143929,256,0.013430232962085472
811,"What you focus on, compounded with time, determines your quality of life.",118,8,189,1209,90065,77,0.013423638483317605
525,"By just being in valuable pockets of the internet, the ones that discuss wealth creation and personal development, you drastically increase your awareness of profitable careers.

You are no longer limited to the options that come after college. Don't underestimate that power.",104,4,185,914,68092,67,0.013423015919638136
315,"People don’t understand when you’re in a season of intensity. A season where you are “busy” building out a meaningful future with maximum clarity.

They say, “Why don’t you take a break and have some fun?”

They can’t see that nothing else is more fun than what you are doing.",195,27,414,2507,186769,307,0.013422998463342418
805,"Money doesn't buy happiness, but it buys you the resources to create, and the practice of creation leverages the aspects of your psyche that lead to presence, flow, impact, meaning, and everything else that can be considered synonymous with happiness.",83,8,165,916,68296,90,0.013412205692866346
299,"If you are okay with having $10 in your bank account, you won’t see that as a problem.

If you are okay with having $100,000 in your bank account, you will see anything less than that as a problem that needs to be fixed.",121,4,60,678,50592,58,0.013401328273244782
318,"Success comes down to 3 things:

1) What you do.

2) How many people know what you do.

3) Making what you do valuable to those that know what you do.

You aren’t “lucky” because you don’t do anything. And if you do, you haven’t put it in front of enough people.",136,10,298,1707,127434,424,0.013395169264089646
985,Creativity is alchemy but with ideas.,78,6,79,692,51698,31,0.013385430771016288
745,"Do it for the money, but do it more for something much larger than money.",149,16,145,1072,80188,63,0.013368584
377,"I've been listening to a lot of heavy rock while writing.

The stuff I used to listen to as a rebellious teen.

""But how do you focus with that loud music?!""

You don't.

It brings me back to those points in time.

I can use those times as stories for authentic writing.",124,1,25,644,48296,31,0.013334437634586716
963,"How to nearly guarantee success:

1) Observe what 95% of society does
2) Do the opposite",167,23,312,1969,147730,183,0.013328369
565,"Imagine you told someone you’re going to make a million dollars in a year with your brilliant idea.

They ask how.

You don’t have an answer worth a million.

Two things happen:

1) You don’t make a million
2) People view you as an idiot

Expectation without strategy is delusion.",103,6,71,883,66271,100,0.013324078405335667
940,Society runs on people not knowing what they want out of life.,152,21,252,1825,137006,135,0.013320584499948907
538,"100% work or 100% rest.

Your creative output is like a battery. You have about 3-4 hours you can dedicate to pure focus. Most people are operating at half capacity. They don't go full force on quality work because they don't take the time to recover from psychological fatigue.",97,7,232,1497,112407,345,0.013317675945448236
200,it was time https://t.co/FYbWR16Fra,267,3,12,1542,115837,38,0.013311809
1046,"One day you have to face the reality that you will have to do things you don’t want to get what you want.

It’s obvious that you can’t go from where you are now to your dream life, and that’s why most people don’t start.",159,16,283,1726,129807,172,0.013296663508131303
434,"Your problems aren’t unique any more.

There are experts with decades of experience. There are books, articles, podcasts, videos, courses, and coaching to help you solve almost any problem.

The true problem is a lack of awareness and inability to undistract your attention.",195,18,362,2032,153026,302,0.013278789225360396
799,"Remember that even if it seems like your entire world, 95% of people don’t know, care about, or understand the life changing information we talk about in these niche pockets of the internet. You’re early.",96,9,105,1160,87396,126,0.013272919
488,"We are living through a second Golden Age and it belongs to those who value:

- Self-education
- Physical training
- Curiosity pursuit
- Digital leverage
- Skill acquisition
- Constant building

Become multidimensionally jacked if you want to thrive:
https://t.co/Ena3tT9t4d",48,9,149,922,69485,336,0.013269050874289414
1122,"There's a 99.99% chance that you aren't going to die in the next few weeks.

Stop acting like you're going to if you don't figure out exactly what to learn, do, or avoid in the next 30 seconds.

Yes, learn that, do that, avoid that.

Experiment with everything and figure it out.",98,3,51,651,49123,53,0.013252447936811677
822,"The digital society continues to develop every day.

You're either providing value online or you are putting it off until you are forced to for survival.",103,3,63,606,45735,41,0.013250245982289275
702,"Go to the fucking gym.

Go on a fucking walk.

Build a fucking business.

Learn to calm the fuck down.

Maximize every fucking area of your life.

Mind, body, spirit, business.

Your quality of life will be high as fuck.",232,25,1007,5375,405759,755,0.013246779492260184
746,"People think they are going to die if they don't write content within their narrow robotic niche.

Posting about your experience and interests is the main reason people will buy from you instead of a search engine.",97,4,40,606,45756,74,0.013244164699711514
870,Who you think you are influences how you behave influences who you become.,123,9,94,767,57922,64,0.013241946065398294
1204,"Get out of your head.

1) View your menial problems on a 10+ year timeline.

2) Make conscious choices that align with your ideal future.

The cure to the quick-fix mindset is adopting the perspective of your highest self.",110,7,86,880,66488,126,0.013235471062447358
1032,"It feels good to create.

To build something with your own two hands. To see the end result of your efforts and be reminded of the challenges you overcame. To have something of value that others can benefit from.

Creating someone else’s dreams isn’t nearly as enjoyable.",118,9,215,1368,103373,98,0.013233629671190737
888,"People are building million-dollar businesses with:

A newsletter
A social media account
The knowledge in their heads

Self-education, self-reliance, and self-improvement create high-value individuals.

High-value individuals get paid for their contributions on the internet.",108,5,99,892,67457,168,0.013223238507493663
327,"Digital marketing is the “entry level job” of the online business space.

It’s a great place to start out to acquire skills that are absolutely necessary.

But you have to evolve quick or else you get buried.

Become the authority or use the skills to monetize who you are.",110,2,65,877,66374,154,0.013213005092355441
795,"There are few things more powerful than someone who values self-education, persistence, and the freedom to choose their limitations.",79,1,90,737,55799,58,0.013208122009355006
88,You can acquire 50 books of knowledge by reading the 5 books that changed your life direction over and over again.,204,8,136,1412,106938,327,0.013203912547457406
653,"How to avoid a meaningless life:

Observe what the masses do
Observe what society tells you
Note patterns between the two
Question your decisions
Question why you make them
Observe those you admire
Question how they got there
Aim bigger than them
Act smaller
Be patient",85,9,235,1432,108461,374,0.013202902425756724
1098,"It’s not about finding the thing you love doing, because one day you’ll wake up and that love will be gone.

It’s about finding the thing that makes the pain, sacrifice, and hours of work worth it. Because you’ll experience enjoyment, meaning, and love for your work more often.",166,17,275,1599,121146,146,0.013198950027239859
437,"People that fall for promises of quick results don’t realize that if they want a flower, it takes enough time, proper care, and patience for it to grow. And even then it may not sprout.",115,8,120,842,63899,60,0.013177045024178782
900,People are in constant search for approval from people that aren’t even satisfied with themselves.,111,22,300,1558,118236,103,0.013177035758990494
1010,"The dream life is only “the dream life” until it normalizes. The only path to sustainable fulfillment is to have a purpose, mission, and and accompanying priorities that bring you a deep sense of satisfaction.",106,8,146,1112,84424,77,0.013171609968729271
797,"Taking on responsibility gives you purpose.

Providing for your customers in business.

Providing for your loved ones in family.

Providing for yourself in fitness.

The pressure that you feel when you wake up every morning can fuel you or crush you.

Carry more weight.",102,11,114,749,56881,69,0.013167842
164,"Most people don’t realize that they belong to a very specific niche. They think they have to “find the best niche” to make money.

You spend money every day. Skip the pain and profit off of your own interests, wants, and needs.",122,4,118,1087,82568,206,0.013164906501308013
1061,"If you can learn to walk you can learn to build a business.

Just because you don't remember it doesn't mean it wasn't difficult, time-consuming, and accomplished after a year of consistent failure.",110,10,83,825,62681,59,0.013161883186292496
962,"Do what you want, but don't lie to yourself.

You don't want mindless pleasures. You don't want a job that ceases to challenge you. You don't want what you've been conditioned to think you want your entire life.

Wake up, set goals, and don't let anything distract you from them.",81,4,164,1050,79888,136,0.013143400761065491
1018,"Every single day people are paying for the exact same knowledge in your head, tools you use, and experience you’ve gained.

The only reason you aren’t getting paid is because you don’t give people the option to pay *you.*",114,6,143,1212,92227,143,0.013141487850629425
906,"It’s not animation.
It’s not captions on clips.
It’s not tweet structures.
It’s not actionable lists.
It’s not the perfect bio.
It’s not a colorful thumbnail.

It’s the ideas people collect from someone they like.",83,1,38,602,45826,56,0.013136647318116354
1051,"Searching for knowledge is great but you still have to implement, fail, and experience the lesson to solidify that knowledge.",174,11,196,1237,94166,92,0.013136376186734066
1072,"The future belongs to creatives that pair their ideas, interests, and experience with marketing, sales, writing, and speaking.

With a consistent effort to distribute and monetize your creations, you can't lose.",120,7,179,1225,93255,218,0.013136024878022626
1233,"The New Rich:

- Self-educated
- Has a clear purpose
- Builds digital leverage
- Controls their ideal day
- Time and location freedom
- Mastery over rapid outcomes
- Develops their value with time
- Dynamic skill stack over specialization

A savant in the digital renaissance.",118,17,639,3345,254968,796,0.013119293401524897
882,"There is an infinite unknown to explore beyond the default storyline you were assigned at birth. The good life is reserved for those that take one, two, and three steps beyond what they know.",90,3,82,562,42892,37,0.013102676489788306
982,"One of the biggest mistakes I made when getting into spirituality was thinking that eternal happiness was the end goal.

You're allowed to be unhappy.

Expecting yourself to be happy all the time is a great way to ensure you are never happy.",176,15,158,1218,93021,53,0.013093817525074982
224,Zoom out. There's a way. https://t.co/OuufeT0R51,115,16,271,2037,155611,361,0.013090334230870568
981,"You can’t improve what doesn’t exist.

Post the video. Launch the product. Pitch the service. And don’t be the person that tries to be perfect without realizing it.

The first will be embarrassing.

Guaranteed.

When you delay embarrassment, you delay any form of success.",181,46,472,2081,159123,299,0.013077933422572475
320,Reject the path of the pleasure seeker. https://t.co/iHDtWUjNDw,43,1,83,585,44750,135,0.013072625698324023
945,"People don't change because there is no pressure.

No deadlines. No rejection. No money on the line. Nothing that requires them to brainstorm, get creative, or map out a plan and execute like a mad man.

The perfect recipe for a boring, repetitive, and predictable life.",128,18,394,1972,150908,333,0.013067564
890,"36% of the workforce are freelancers and that number will only continue to increase.

The future of work is decentralized:

- Creatives
- Knowledge workers
- Deep thinkers and strategists

Study your interests, learn marketable skills, and put yourself on the market.",106,9,98,727,55641,76,0.013065904638665733
659,"One-person businesses don't have to do everything themselves.

They work with other skilled individuals that complement their business.

They form networks or tribes to help each other build their similar vision.

Everyone maintains their autonomy.

Collaboration &gt; employment",59,8,58,672,51446,61,0.013062240018660343
1121,"If you want to get paid writing, it should already be a part of your daily routine, no matter how short the sessions are.

Same with any other aspect of your ideal future.

It's silly to wait until you can get paid just to start over from zero in the real world.",123,4,63,746,57180,70,0.01304652
967,"Your work makes you feel tired because it isn't meaningful, creative, or challenging.",147,10,179,1449,111076,107,0.013045122258633728
926,"You lack energy because you've been neglecting your body. Train hard and eat well.

You lack clarity because you've been neglecting your mind. Read books and articulate your ideas.

You lack money because you've been neglecting your dreams. Acquire skills and build the business.",112,18,462,2232,171232,452,0.013034946738927303
336,What you find interesting is your future self dropping hints at what will fulfill your potential.,129,9,237,1754,134595,174,0.013031688
796,"4 questions to reveal why you aren’t making more money:

1) Do you have your own product or service?
2) Have you improved it in the last 6 months?
3) Are you creating content that attracts people?
4) Have you improved it in the last week?

If something isn’t working, change it.",124,6,132,948,72804,250,0.013021263
965,"Your future is a slab of marble, focus is the chisel, and you are the sculptor. Every day is a chance to make small targeted taps in the masterpiece you choose to create.",94,4,145,896,68822,90,0.013019093
1115,"It’s not that I’m interested in business.

It’s that I’m interested in making the most of life, and business is a requirement for that to happen, so I’m interested in that.",166,17,171,1490,114454,93,0.013018331
1164,"Resistance is your sign to dive in.

Launch even if you think it won’t sell. Approach even if you think you’ll get rejected. Start even if you think people won’t support you.

What most people fear is what makes few people great.",213,21,374,1953,150138,222,0.013008033
588,"The new school system is composed of creators as teachers and consumers as students.

Anyone can learn skills that the old schools don't teach and leverage the internet to build a life they enjoy.

Or you can skip class, waste money, stay asleep, and let opportunity pass you by.",79,4,69,584,44964,64,0.012988168
785,Most people think they have to invest money and it prevents them from investing time in pursuits that make money.,88,7,52,583,44900,30,0.012984409799554565
977,"If you are bored, build.

If you are building, persist.

If you are persistent, trust.

The solution to boredom is a challenge that engages your mind with a meaningful pursuit.

The unconventional path is uncertain, but it's the only one where you don't end up like everyone else.",104,15,522,2730,210377,457,0.012976703727118458
142,"Write to yourself, build for yourself, sell to yourself.

When you solve your own problems and distribute the solution – you become the niche.

There aren't many shortcuts in business, but this is one of them:
https://t.co/UkJss5sSqj",61,5,72,656,50569,279,0.012972374
859,Force yourself into uncomfortable situations so you don't end up being 50 years old with the emotional maturity of a 15 year old.,185,58,765,4254,328015,451,0.012968919104309255
1259,"It's easier to know what you don't want (from experience) than what you want (from imagination).

The future is a cave. Self-reflection is your flashlight.",76,1,69,512,39490,51,0.012965307672828564
991,"Do what you love but study psychology, marketing, and sales so you don’t become a starving artist.",156,19,281,2062,159190,278,0.012953074941893334
168,"If your job is to target a specific person

and you are a specific person

why are you niching down to sell something you don't want to sell, to someone you don't like, just to get confused and quit after 2 weeks?

Build, write, and sell to yourself:
https://t.co/4r0DESs1D4",68,3,45,527,40698,175,0.012949039264828738
311,You feel helpless because you are unaware that there IS a series of choices you can make to get out of your situation.,172,18,322,2164,167145,290,0.012946842561847497
592,"Imagine having a mind and body with unfathomable limits and doing nothing but watch TV, go to work, and stare at your phone.

You were meant for more.",157,35,683,3262,252121,434,0.012938232039377918
1133,"People pay for transformations.

Stories imply a transformation, and yours is unique.

Games are structured stories that frame attention toward a goal, give clarity on how to achieve it, and incentivize positive action.

To earn more, gamify your content, product, and marketing.",87,4,85,693,53609,135,0.012926933910350874
138,You're anxious because your mind is living in the future while your body is stuck in the present. The gap between where you are and where you think you are is too large for action:,128,29,778,5515,426667,2390,0.012925771151741287
826,"You can change.
No matter how painful.
No matter what your mind tells you.
No matter how much you want to cling to the comforts of your current life that are causing more destruction than you think.",110,8,177,1099,85079,161,0.012917406175436947
780,"The most optimal way of doing something is the one that you enjoy but still gets results.

The least optimal way of doing something is the one that is perfect but you can’t stick to for more than 2 weeks.",102,7,82,753,58310,74,0.012913736923340765
655,"The gym is an incredible teacher.

When you're on the last few reps of a heavy lift, questioning your sanity, you experience a quality of human consciousness that is rare and hard to replicate.

The deepest crevices of reality are where you collect the most valuable lessons.",68,9,114,882,68322,73,0.012909458154035304
460,"When you judge something you close off your ability to understand.

“He’s a republican”
“She’s a democrat”
“He said this”
“She said that”

As if one label or act composes the microcosm of life that they are.

Snap out of it.",102,13,92,769,59601,52,0.012902468
356,"If you don’t know what to write, start with what you love to learn.

The books that have changed your life. The videos you click and binge watch without hesitation. The conversations you have with the few friends that understand you.

Lean into what makes you, you.",133,21,246,2004,155559,442,0.012882572
918,"Step 1) Improve yourself
Step 2) Share what you did
Step 3) Improve others

I have yet to see somebody fail when they don't skip number two.",83,8,143,1097,85343,127,0.012854012631381601
1052,"Overworking yourself is the destroyer of self-awareness, creativity, and thinking positively into the future.

Psychologically, your attention doesn’t have a chance at engaging in the restful activities that would activate those networks in your brain.",119,6,121,892,69402,83,0.012852655543067923
856,You can slice 8 hours of work into 3 if you learn to focus.,115,10,138,1275,99222,129,0.012849972788292918
1081,"You suck at writing because you don’t understand psychology. People don’t want to be lectured, they want to be understood.",187,18,338,3277,255461,465,0.012827789760472245
1182,"You feel bad because the person you want to become is watching your moves, and they don't like what they see.",200,37,433,2932,228723,280,0.012818999401022197
960,"Entrepreneurship is the only logical option for long-term thinkers.

People climb corporate ladders because their psyche craves challenge.

It's rewarding.

But you can only climb so high. The challenge will cease to exist.

Cut to the chase and start building your own thing.",110,7,175,1357,105883,171,0.012816032790910722
1227,Self-education is a lifelong practice that shields you from the threat of replacement.,130,18,281,1970,153758,84,0.012812341471663264
1205,"If you don't know what you want, you need experience.

You need to execute on what you think you want.

Pick something and move.

You don't know what you want because you aren't aware that something you want exists.",147,16,215,1313,102648,180,0.012791287
1170,"Control what you can control, which is almost everything, because you control your perspective.",170,17,399,2167,169427,95,0.012790169217421073
220,"Day 1/3 for recording the audiobook of The Art Of Focus is done.

My voice is shot and brain is fried.

Paperback and audiobook go live early January. https://t.co/OE6hFGJccH",64,1,10,400,31275,13,0.012789768185451638
779,"If you don't feel the urge to highlight every line of the book you're reading, it wasn't written for you at the phase of life you're in.

Pick up a different book.",180,31,266,1841,144008,150,0.012784011999333371
949,"Your future will be determined by 3 things:

1) One big decision to go all in.

2) Repetitive and focused daily action.

3) The ability to persist, iterate, and stick out the guaranteed lows on your journey.
https://t.co/pG7VHx8TzS",47,6,153,948,74167,264,0.012781965024876293
1142,"A creator is still one of those paths that people don’t see as “real job.”

Few people realize most “real jobs” will merge and collapse because people will continue to demand more out of life.

A creator is one that against all odds, leverages the internet for fulfilling work.",127,4,84,875,68464,64,0.012780439354989483
897,"Self improvement is about solving your own problems.

Business is about solving others' problems.

The creator economy is where you do both:
https://t.co/kNNmBNMQyW",44,0,55,539,42240,73,0.012760416666666666
1150,"Yes, you can do nothing with your life.

Nobody is going to stop you.

But, you won't escape survival.

By doing nothing, the default outcome of your life will be mindlessness, chaos, and destruction.",143,10,151,1045,81977,75,0.012747477951132635
249,Writers are DJs but with ideas instead of songs.,135,12,81,747,58671,42,0.012732014112593957
867,"If you don't create a career, society will give you one.

If you don't create a purpose, society will give you one.

If you don't create an identity, society will give you one.

Every bit of information you process is programming your mind for success or failure. Be intentional.",158,24,526,2434,191799,413,0.012690368562922643
1179,"I've helped over 5000 creators (not including free content here).

The more I help, the more I realize there is no competition.

You don't apply for a job, you create one.

You don't find a niche, you create one.

It's in the name.

A creator, as nature intended.",130,10,85,1165,91843,112,0.012684690177803425
1178,"Hype your friends up when they are trying to change. And, if their improvement threatens your mediocrity, maybe you should join them.

The world doesn't need more crabs in a bucket.",168,36,584,2630,207494,112,0.012675065303093102
1129,"Passion isn't found.

It's created by setting a personal goal and exposing yourself to the skills, tools, and ideas that help solve problems standing in the way.

If life lacks passion, it's because you're chained to building someone else's dreams instead of your own.",93,12,256,1229,97023,188,0.012667099553714067
1232,"Don't set a new years resolution.

Use this quiet time to reflect on your past. The chapters of pain, progress, and uncertainty. These are fingers pointing toward purpose.

Avoid following the 91% that don't achieve their goals.

Gain clarity, be decisive, and act with intention.",60,9,309,1394,110183,141,0.012651679
1171,"Play the game of getting rich while staying honest. That's what makes it fun. Anything else, in your mind, should be considered cheating.",125,9,217,1566,124169,73,0.012611843535826173
687,The art of focus book coming soon https://t.co/apdaemnylt,37,2,25,345,27362,23,0.012608727432205247
533,"If you believe that anything more than 1 focused hour a day is needed to see success, then 99% of people will never see it in their lives.

If you can’t make short bursts of progress, you’re doing the wrong things. If you have to work long hours, you’re doing the wrong things.",126,2,141,1174,93388,219,0.012571208292285948
765,"Good writing demands abnormal experiences. It's difficult to generate gripping ideas if you aren't pushing the boundaries of what you know.

Hit new lows.
Hit new highs.
Extract the lessons from each and let your words transfer what you felt to those that need it.",79,8,70,580,46210,58,0.012551395801774508
1141,"Signal is subjective.

What's noise to you is signal to another.

Life is a single-player game, and your path won't be the same as your peers.

Don't let them project what's important to them on you.",112,11,68,601,47910,29,0.012544353997077854
570,"If you want anything rare:

- High quality relationships
- Making a lot of money
- A top 1% physique

Then it’s obvious that you have to take a rare path.

Most understand this, but they get programmed into an average life and lose sight of the goals that used to excite them.",153,20,513,3022,241178,627,0.012530164
1060,Self-comparison becomes inspiration when you detach from the outcome.,79,2,53,623,49727,26,0.012528405091801234
821,"Growth demands sacrifice.

It hurts, but you won't be able to reach new levels if you cling to the friends, ideals, and environments that chain you to your current way of life.",149,4,275,1417,113188,170,0.012518994946460756
1117,"You are one post, message, or share away from reaching the people that will change your life.

There are 4.9 billion people on the internet, and all you need is 1000 to see your value.

Every person on this Earth can get paid a sustainable income from a fraction of the internet.",134,10,134,1142,91323,119,0.012505064441597408
788,"Might lose my masculinity card here but the book is finished. And every time I reflect on the 2.5 years of scrapping draft after draft, giving up for 6 months, and finally piecing the ideas together - I choke up and get a bit teary eyed.

I can’t fucking wait to share it with you",244,5,34,1368,109420,33,0.012502284774264303
931,"Write your drafts on a walk.

(Yes, this is the only acceptable time to be looking at your phone while walking.)

Pick a path where you won’t run into things.

Thank me later.",99,2,35,578,46273,60,0.012491085514230761
1251,You're bored because you haven't developed a skill set that allows you to take on interesting challenges.,147,30,575,3439,275367,336,0.012488788
725,"How to outperform most people:

1) Repeat the boring fundamentals
2) Let everyone else drown in tactics

You need 1-2 months of momentum before you see any meaningful results.

If you don't control your attention, you will keep starting over when you find a new shiny tactic.",149,10,340,1891,151503,543,0.012481601024402158
748,"Start small.

You, your genuine interests, and the skills necessary to make an income.

Writing, speaking, marketing, and sales.

Talk about it all on the internet.

Attract a readership.

Create a product that your past self would have wanted.

You can figure out the rest.",85,4,148,1042,83504,263,0.012478444146388197
999,"If you don't have goals you don't have a lens to view life from. Opportunities will pass you by and you'll be clueless as to why ""life isn't fair.""",140,5,113,1012,81186,91,0.012465203360185254
955,"Your life is the ultimate portfolio of investments.

Your mind, body, and business all require long term thought and strategic effort to grow.

Focus is a currency and 100% of your actions are how you invest it.",145,9,203,1326,106426,175,0.012459361434235995
1235,"It is dangerous to assume that negative thoughts, emotions, and actions aren’t supposed to be a part of life.

It is even more dangerous to let their ramifications go unrecognized, so that you never seek to improve.",80,3,108,722,58002,41,0.012447846625978415
838,"It's going to take years.

Be okay with that. And when you feel like you aren't getting the results you want, gain perspective.

If it takes 4 years to get a degree and an additional decade to climb to a decent salary, it will take more than 2 weeks to succeed at your own thing.",165,15,321,2045,164349,283,0.012443032814315877
884,"Build the solution that solves your problems to perfection.

Write the content that speaks to the person going through that problem.

Sell the solution with your personal experiences with that problem.

Build, write, and sell to yourself if you want to eliminate all competition.",70,2,87,688,55319,211,0.012436956561036895
1241,Luck is a percentage that increases with the number of people that know your value.,110,14,266,1651,132794,111,0.012432790638131241
333,"If you want to:

- have better ideas
- burn more calories
- reflect on your week
- have a mobile work block
- remove distractions instantly
- create time for podcasts or books

Go on a walk.

There aren’t many things simpler than walking that bring as many benefits.",190,18,311,2514,202412,380,0.012420212240381005
1104,"People aren't judging you as much as you think they are.

And if they are, they'll forget about it when the next distraction pops up.",183,22,329,1978,159332,110,0.012414329827027842
1064,"Focus.

Scrolling isn’t going to sculpt that body.

Tutorials aren’t going to build your business.

Notifications aren’t going to bring you peace.

Only a meaningful goal, clarity on how to achieve it, and unbreakable focused effort can do that for you.",149,12,295,1876,151198,251,0.012407571528723925
800,"With the book, any product I've built, or skill I've learned there has never been a moment where I am 100% certain on what to do.

You set a direction, move, and slowly figure it out week by week until you look back and realize the progress you've made.",80,4,58,582,46910,67,0.012406736303560009
1068,"One pattern I've noticed recently (in myself and my connections).

People will buy our products or services and say:

""I saw like 20 other people offering the same thing, but yours made the most sense. It spoke directly to me.""

Sense making + being yourself = how you stand out.",155,3,102,972,78346,114,0.012406504480126618
792,"Imagine having a mind with limits that have yet to be reached by any individual human

And limiting it to social media, TV, work you hate, and cheap pleasures that are laid in front of you like cheese for a rat.

You were meant for more.",126,14,140,921,74298,105,0.012396026810950497
1050,"The Perception Threshold:

After a period of struggle, what was once difficult becomes effortless due to a shift in how you perceive the situation.",129,6,124,900,72690,79,0.012381345439537762
1162,"Your problems never go away, you just get better at solving them.",338,63,1171,5049,408367,149,0.012363878570011779
758,"Over the years I've moved away from strict routines because of the obvious flaw that you feel bad when you deviate from it.

I've found that having a loose structure that I can flow within has led to the best results.

Most people are ""optimizing"" for no reason of their own.",207,13,89,1137,91963,99,0.012363667996911801
839,"“9/10 businesses fail!”

Okay then start 10 businesses.",150,21,191,1717,138904,76,0.012361055117203248
812,"Brand is you.

Product is what you needed on your journey.

Marketing is the valuable lessons you picked up along the way.

When you compete with yourself you eliminate competition.",111,7,134,999,80839,212,0.012357896559828796
586,"The best way to generate writing ideas is to zoom out one layer beyond a notable situation.

When you're having a good conversation, what's the underlying lesson?

When you feel good or bad, why? What actions led to that feeling?

The best writing is relatable self-reflection",69,0,33,438,35451,78,0.012355081662012355
642,"Threads feels exactly like Twitter when I first started out.

I like where Twitter is going, but I started to miss a platform that prioritized short-form constrained writing.

That's what made Twitter worth it to me.

It made me a clear, concise, and impactful thinker.",46,2,10,274,22212,6,0.012335674410228705
992,Business is the modern vessel for living with purpose.,112,7,89,784,63562,42,0.012334413643371825
1126,"Business is just getting paid for your contribution to the future, hopefully a better one.",109,4,109,932,75728,31,0.012307204732727657
