,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
1589,"Tip: 

if you think your prospect is busy

keep your DMs short https://t.co/6rhJOmtFQ7",6,0,0,18,3721,2,0.004837409
507,"I've been averaging 250 new newsletter subscribers for 9 days by posting daily Reels.

I love X.

But it's literally impossible to get that kind of numbers here.

The process to creating reels and getting new subs is super simple:         
                                                                         
1/ Pick a trending audio—anyone.
2/Create a 7-second reel
3/ Add a CTA at the end of the caption

Done.

You're now getting subs on autopilot.

The crazy thing is that creating those reels only takes about 15 minutes.
The crazy thing is that even if you don't go viral the same day, some reels get an extra boost 3-4 days later.

Making the system work flawlessly.

Join my newsletter to learn the process.

I'll be sending an email about it tomorrow.

LINK IN THE NEXT TWEET",9,0,2,32,6642,31,0.004817826
1187,Instagram bots are something else https://t.co/gQB9ODh2kp,1,0,0,8,1661,0,0.004816376
47,"I can say the same about those trying to extract lessons from Apple's copywriting. All I can say to them is, ""Sir, you're not a trillion-dollar tech giant. You're a Twitter coach. You cannot get away with this kind of copy"" ↓ https://t.co/Op4J2m8vXP",7,0,3,32,6645,8,0.004815651
1869,"I got tricked into charging more money.

My friend Alberto tells me to charge $7500.

I said no. $5000 more than enough.

A few days later, I close my first $5K deal.

Today, I know I could've closed it at $7500.

Pricing is mostly being confident about your ability to deliver.",2,0,0,9,1871,0,0.004810262
54,Real men drink their coffee black.,21,2,9,83,17264,0,0.004807692
677,"Stories are relatable.

Data is cold and distant.

That's why should shouldn't only write data-driven client case studies.

Instead, turn the case study into a story.",4,0,2,8,1664,2,0.004807692
2198,"It took me years to charge $30K for my services.

“Clients want more”
“I'm not good enough”
“Nobody will pay that”
“The competition is cheaper”

No excuses. Just raise your prices.",4,0,1,8,1664,0,0.004807692
1658,Trying to get the hang of the Apple Pencil. https://t.co/golPVtXj25,0,0,0,9,1875,0,0.0048
2358,"People often ask me:

• How do I build a sales funnel?
• Can I do it alone?
• Do I need a fancy tool?

The answer is simple: 

Start small. Focus on value.

You'll attract the right people.

And they'll pay you big money for it.",6,0,0,14,2921,5,0.004792879
372,"A good digital product will change your life forever.

Can you think about anything else that costs less than $100 that can transform your life forever like a really good course?",1,0,1,12,2508,1,0.004784689
1700,"Helping a client reach best seller status on Amazon has been one of the highlights of my career.

I can only imagine the high he has right now .

I mean,

Imagine downloading your consciousness into a book

Selling it

and thousands of people buy it.

It’s the best validation that your work is appreciated and is valuable, and is needed in the world.",5,1,0,27,5649,1,0.004779607
1537,"Peepee. Poopoo.

Everyone’s distracted. 

Chasing instant gratification on social. 

Take advantage of the distraction.

How?

A pattern interrupt.",5,0,0,18,3775,0,0.004768212
1015,this was declared national emergency faster than what happened in Hawaii,7,0,1,19,3986,0,0.004766683
593,"Growing your newsletter isn't hard.

At the core, you only need the…

TCA method:

• Template: Create a free one
• Call to Action: Tell people to download it
• Automation: Use Hypefury to do auto-DMs giveaways

If you're overthinking it, you're doing it wrong.

That's the blueprint.",1,0,2,10,2100,13,0.004761905
647,This message would've been more powerful if he weren't such a two-faced individual—it's impossible to separate the message from the messenger.,3,0,2,20,4201,1,0.004760771
939,"I'm writing copy in Spanish for a conference my wife's launching. Copy in Spanish hits different, in not a great way—the words are just too long 😱",4,0,1,9,1891,0,0.004759387
74,"If you want growth on X, treat it as a full-time job.

If you want to get clients on X, post, close the app, go to work, then come back and spend time DMing people and nothing else.",3,0,0,14,2942,2,0.004758668
2881,"People will rarely support your online business when you're a nobody.

So let me share what you need to grow your biz even if nobody is cheering you.

Let’s go:",7,2,6,64,13464,35,0.004753417
163,Imagine waiting until 2025 to get started lol,8,0,1,28,5891,2,0.004753013
2890,"Get free access to my guide, ""Your Next 100K""

Just DM the word
100k

And I'll send you a link https://t.co/qm8vqSAcew",4,0,1,25,5261,1,0.004751948
2439,I am 69% sure this was an AI-written comment. Who dafuk writes comments like that? 😂🤣 https://t.co/vcuRuFpdPS,17,0,0,33,6958,1,0.004742742
316,"Latin America is now in the scamming, PLR, and affiliate stage of online business. It’s a free for all over here, kinda like 15-20 years ago in the states.",8,0,0,23,4851,4,0.00474129
2315,"SoloBiz roadblocks?

1/ Overwhelm - Break tasks into manageable steps.
2/ Fear - Believe in your service and its value.
3/ Procrastination - Set deadlines to keep moving forward.

Embrace the struggle.

It's the only way out.",4,0,1,8,1688,3,0.004739336
2317,"Everything is a funnel

Depends on what you want to do.

A funnel is nothing more than the steps your clients take

Ex 1: Tweet → Newsletter → Gumroad course

For this on all you need is a newsletter software (I use Convertkit) and Gumroad

Ex 2: Newsletter → Sales page → Checkout page → Upsell → Downsell

For this on I use, ConvertKit, Wordpress, and ThriveCart.",2,0,1,15,3168,9,0.004734848
1722,"A dude whines about copycats on Twitter. 

Then he get exposed for doing exactly the same thing he was crying about, but WORSE (literal copy/paste, plagiarizing, stealing other's content)

Just another Twitter faker exposed.",15,2,0,79,16710,2,0.004727708
2928,"Most people think they need to:

- Create more content.
- Spend more time planning.
- Optimize their processes.

So they skip over the next 8 things that will almost certainly 5X your monthly income in the next 6 to 12 months.

Here they are:",3,2,5,44,9307,36,0.004727624
1621,"3 new clients in the last 2 days — closed a new one just right now at 11PM

that's $30K in deals closed
$10,500 cash collected https://t.co/3GN1DYrRdJ",3,0,0,17,3604,0,0.004716981
447,"Just had a call. 10-minutes. Disqualified. Thanks to the method in the tweet below.

Worst case scenario? You waste 10 minutes.

Best case? You close a client in 30 minutes or less. No follow-ups. No ghosting. Just getting paid.",4,0,1,21,4453,5,0.004715922
579,"Quick online courses are just appetizers for the mind.

They're meant to leave buyers starving for more knowledge.",5,0,3,13,2758,1,0.004713561
418,"What got you your first $10,000 online will not get you your next $100,000.

To up your game from ""small digital fish"" to ""digital shark,"" here's your new playbook…                 
                                                                                                                                                                                          
Master:
• Lead generation
• Sales
• Onboarding
• Fulfillment

If you're making $10,000 monthly, you're probably charging $1,000 to $2,500 for your services.

Time to aim higher.

To do this, screen your leads more carefully.

You can:
• Disclose your prices upfront
• Target companies that actually have money

But here’s the golden egg:

Find a NEW audience.

We're talking folks who don't blink at paying top dollar for top service.

So, do your research to:
• Refine your offer
• And reposition your brand.

This will draw in wealthier clients.

However, attracting richer clients is only part of the game.

You also need to:

Get better at sales.

Enhance client experience

Sales is not just about talking…

It's about framing.

Present your service in a way that clients can visualize success.

To excel in sales:

• Learn to convey the value of your offer effectively.
• Understand the needs and pain points of your target audience
• Tailor your sales pitch accordingly.
• And develop a deep understanding of your offerings and how they can solve the specific challenges your clients face.

Next, improve your client’s experience, starting with the onboarding process.

And for the love of all things digital, stop using email as your main client management tool.

Implement systems that scream, ""I've got my act together!”

Because fulfillment is key.

Especially on the first seven days of closing the deal.

So, exert maximum effort to impress clients and make them feel valued.

And provide access to a client area where clients can access the deliverables.

I personally recommend Notion for its ease of use.

Lastly…

Focus on results, as this brings more business and referrals.

If you're shooting for $100,000+ a year, polish your systems and focus on actions that boost client outcomes.",5,0,2,23,4880,20,0.004713115
1991,"Follow the proven 3-Act structure to tell stories:

1/ Setup - Characters &amp; conflict
2/ Confrontation - Struggle &amp; tension
3/ Resolution - Climax &amp; solution

It never fails.

Let me explain.",4,0,3,13,2762,18,0.004706734
139,Who is this? https://t.co/TBtw1wKZhU,31,0,1,34,7226,0,0.004705231
1446,"If your audience says ""That ain’t it boss,"" you’re up to something.

And you better damn well say it more often too.

That's how you really connect with your top followers.

The result?

Zealotry.

You want zealots following you.

And nothing else.",3,0,0,11,2338,1,0.004704876
2395,Same DM. Seconds apart. https://t.co/L2TC2F0ybg,16,1,0,29,6167,0,0.004702449
122,"Imagine turning your X posts into a sales call magnet

A client went from booking 1 call/week to 5/week in 2 weeks

Leading to $5K in sales for the 1st time in months

All without
→Ads
→Big audience
→Paid retweets

They followed this 4-step framework.
Read and bookmark ↓ https://t.co/mYiYth14pn",1,0,2,13,2768,19,0.004696532
278,"While you’re X Growth coach tells you DM 50 people a day, post 3 threads a week, post a hand raiser every day, do 2x auto-DMs and engage in the comments section all to get one client and 100 email subscribers per month 

I’m comfortably getting 100-200 email subs every day from Instagram and daily sales with a daily 15-30 minute time investment 

We’re not the same",11,0,1,25,5325,10,0.004694836
2151,"Twitter thread are the key to growth.

Weave in these elements:

1. Captivating opening tweet
2. Clear and concise storytelling
3. Logical progression of ideas
4. Retweet-worthy quotes or stats
5. A strong closing tweet with a call-to-action

Keep this list handy",1,0,2,9,1917,2,0.004694836
2382,The Mario movie is gooood,4,0,0,12,2556,0,0.004694836
1688,"He’s wrong. Making more then $75,000 does, in fact, impact happiness. I am convinced these studies are a psyops to keep people broke.",18,0,6,117,24958,4,0.004687876
2937,"If you want to add an extra $10K to your monthly income...

And you're already creating content on Twitter and have experience working with clients (service or coaching):

DM 'coach'

Let's get that income up https://t.co/G8SlqkKNKS",0,0,0,11,2347,1,0.004686834
344,I made the mistake of going to Threads today. Everything is fine over there 😂😂 https://t.co/5NaW5dVgVG,2,0,1,4,854,0,0.004683841
2955,"Just ditched my iPhone.

Pixel 7 from now on.
Way better keyboard.
Way better photos.

And there's no Reels button on Instagram—so I'm also more productive.",13,0,1,30,6409,2,0.004680917
553,We are not the same https://t.co/HskFpaGS0l,9,1,1,17,3635,0,0.004676754
448,"Yesterday, I closed a $7,500 web design project.

Paid 60% upfront. 40% upon delivery.

Here's what I did:

If you're selling services or coaching, I suggest using a two-call approach.

No more trying to close clients in the first call.

That means no more 60-minute calls that yield no results.

Do this in each call:

First Call (10-min Screening Call)
• Assess client needs
• Ask for budget
• Tell them your price range for the project. 
• Schedule a second call if the client is the right fit

Second Call (20-min Proposal Presentation)
• Establish the goal of the call
• Clarify that you're ready to accept payments
• Present your proposal
• Outline the next steps
• Clarify doubts
• Ask for payment
• Get paid on the call

Aim to complete this process within 48-72 hours.",7,1,11,88,18822,111,0.00467538
1269,It’s August 2023 and people are still talking about ChatGPT lol,9,1,0,25,5348,0,0.004674645
2088,"The fact that 9-to-5 and stability are usually written on the same sentence…

We’ve been brainwashed to believe this.",1,0,1,17,3637,0,0.004674182
1558,"Automating
Systemizing
Organizing

Pain in the butt—but necessary to scale

I’m sure I’ll be able to handle 10 more clients when I’m done with this process with the same resource, people, and the new, optimized process 

Running a marketing firm is fun https://t.co/CeWmBmEEcq",1,0,0,11,2355,2,0.004670913
29,craziest video I’ve seen today https://t.co/Eek9QKUS7L,6,0,0,21,4498,2,0.004668742
780,Launching a side hustle isn't rocket science.,8,0,1,10,2143,1,0.004666356
2948,"Never ask ""How’s everything going? in your sales call.

Only newbies do this.",15,0,3,57,12224,5,0.004662958
443,"Quit your job in 120 days.

And become a full-time creator in 2024.

Follow this roadmap:                                        
                                                                                                                                                                                                   
Let's begin with days 1 and 2.

[Day 1] Decide what you want to write about
1. Pick 3 topics you want to talk about.
2. Follow 10-20 creators that post about each topic

[Day 2] Optimize your profile
• Change your bio: Who you help. What you do. Call to action to join your newsletter.
• Use a well-lit profile picture

[Day 1-30] Post about your expertise
• Think about the top 15 questions people have about your topics.
• Post 5 tweets a day.
• Post 2 long-form weekly posts.
• Long form should be 100-300 words long.

• If you can’t think of any questions, research by:
- Seeing what other creators are posting about
- Reading people's comments on X
- Asking ChatGPT

[Day 31-60] Launch a Newsletter & Sell
• What got the most attention? Double down on that.
• Keep posting 5 times a day and 3 weekly long-form.
• Create a free product—a template, resources list, or a short guide.
• Promote that product daily to grow your newsletter—use Gumroad for this.
• Email ONCE a week. 
• Start selling 60-minute consult calls at the end of every email.

[Day 61–90] Build Hype for a paid product
• By now, you already know what works.
• So start building a course or ebook.
• Post about this every day—these posts don't count as part of your daily 5 posts.
• Meanwhile, build up a waitlist. A waitlist lets people sign up to get notified about an upcoming product, allowing them to stay updated or receive priority access. You can use Gumroad to do this.

[Day 91–120] Launch the product
• You'll launch on the waitlist and on X.
• People who join the waitlist will get a special discount.
• Give them three days to cash in the discount.
• Then, promote the product on X for 30 days. Yes, 30 days. Why 30? To get more clicks.

Now, unto some FAQ:

1. How much to charge for the product?
At least $100.

2. How much to charge for consult calls?
At least $100, too.

3. What e-commerce software can I use to sell a product?
Gumroad. It's just easy to set up. You can use something else later.

4. How do I decide on the topic of my product?
You see all of those comments and questions you get? You'll find your answer there.

5. How many posts a day should I post to promote?
2 to 3 is enough.

6. What if I don't have any product ideas?
Just sell services, then.

7. Is it necessary to promote the product for the entire 30 days?
No, but promoting your product consistently for 30 days increases visibility. Promote for at least 5 days.

8. What should I do if my product isn't selling as expected?
Listen to feedback, adjust your marketing approach, and consider revising the product based on customer needs. Most people would quit. You, on the other hand, would launch the product later on.

That's all for today.

Tu amigo,
Jose

•••

Liked the thread? Retweet :)

And follow @joserosado",49,7,88,635,136411,1553,0.00465505
444,"$10,500 paid in 3 installments of $3500.

How?

Just one 25-minute call…

…Where I used a script,

Here's the script I use to close all of my deals:
                                                                                                                                                                         
Think of a sales call as a series of stages you must beat.

Each stage leads to the next one.

Here are the stages:

Stage 1: The Handshake.
• Begin with, ""Can you hear me clearly?""
• Then ask, ""Do you mind if I walk you through what we’re doing today?”

Stage 2: The Power Question
• Ask: “What brought you to this call and why with me?”
• They will share why they believe you're the right fit.

Stage 3: Future Pacing
• Find out their vision by asking, ""Where do you picture yourself in the next 3-6 months?""
• It helps them imagine the potential outcomes.

Stage 4: Probe Deeper
• Zero in with this question: ""What do you feel is slowing you down to reach your goals?""
• Look beyond the surface.
• Don’t be fooled by symptoms.
• For example, sometimes, not having enough leads is just a sign. The real problem might be that their content sucks.

Stage 6: Show Your Offer
• Walk them through your offer's commitment.
• Talk features and benefits.
• Reveal price.

Stage 7: Go for the close
•  Assume the sale.
• Ask, ""Should I send you the link to pay in full or installments?""

Stage 8: Overcome Objections
• Say this to any objection:  ""That's precisely why you should."" 
• Then, say your rationale for why you said that.
• Finally, go for the kill by asking, ""How much longer are you willing to endure it?""
• Ex: 
— I don't have enough time.
— That's precisely why you should join. Because we'll work on your systems to help you save X hours. I mean, you've been dealing with this challenge for 8 months already. How much longer are you willing to endure it?

Try this in your next sales call.

And come back to say thanks when you close the deal.

That's all for today.

See you tomorrow.

– Jose

•••  

Liked the thread?  Retweet.
Then follow @joserosado.",9,1,5,79,16976,132,0.004653629
2027,"Price anchoring is when the first price you see affects how you feel about the other prices you see after. 

If you're still lost, let me break it down for you.:

You see an expensive coaching deal first?

That will make the cheaper one FEEL cheaper.",2,0,0,11,2368,2,0.00464527
456,Just Paid $10k to the wrong credit card 😂😂😂,9,0,1,23,4952,0,0.004644588
2205,"How to make an extra $100,000+ this year with just two things:

🔖 A humble PDF
📧 A handful of emails

You read that right.

Now gather around.

Because here’s my step-by-step plan.

The best part?

No need for technical know-how or marketing expertise.

+++ Thread +++",6,1,5,52,11203,56,0.004641614
2604,"There's a groundbreaking rule I want to share with you.

I learned it from an Olympian.

And I think it can change how you view business and  life itself.

/thread",4,3,1,33,7115,12,0.004638089
3166,"Write for 15 minutes.

Edit for 30 minutes.

Spend more time editing than writing.",8,2,2,70,15112,2,0.00463208
2433,"we bought a new car for my wife

it came with a ""smart key""

i didn't know know much i needed a ""smart key"" in my life before actually having it",5,0,1,14,3027,0,0.004625041
2619,The word “mustn’t” has to be one of the weirdest words in the English language….,23,0,0,37,8007,2,0.004620957
2091,Amazing! https://t.co/nxgHs0iJMX,7,0,0,19,4113,0,0.004619499
168,"man i love my mom

i talk about money
she follows me

and she's like, ""Jose, how do you deal with your security. You talk a lot about money""

I'm like
""Well, I'm 6'3"" when it rains and 200lbs and it's not like I'm famous""

what else can I say?",7,0,0,19,4114,1,0.004618376
2818,"If you're broke and you spend your days retweeting porn account and leaving hateful comments under people's tweets, you deserve to stay broke.",25,2,4,81,17546,3,0.004616437
2348,"Stand OUT with your sales funnel.

How?
Be BOLD and do the opposite.

• Everyone starts with a freebie?
Go for a low-cost offer instead.

• Everyone sends generic newsletters?
Make yours PERSONAL and focused.

• Everyone sells a 5 hour course?
Offer an 90-minute course",2,0,2,11,2383,5,0.00461603
2097,Community notes for the win,1,0,0,18,3900,0,0.004615385
2919,"Stop wasting time and money on generic marketing tactics that don't work.

 Make more money by leveraging the power of storytelling to connect with your audience and show how your product solves their problems and helps them reach their goals. https://t.co/xaFHSTKjmq",3,0,0,16,3468,2,0.00461361
2442,"“My engagement is down”
“The algorithm changed”
“I lost followers”

Sounds familiar?

Complaining will not fix it.

Focus on what you can control.",14,2,2,41,8912,2,0.004600539
896,"“Colors are for poor people”
- Apple",5,0,1,13,2831,0,0.004592017
420,"Online business is a game of who can withstand the most failures for the longest amount of time without quitting.

There’s a a little metric that proves this.

Enter the conversion rate.

It’s the percentage of people that buy your stuff.

Imagine this

Your offer gets 100 clicks

Only 3 people purchased it

That means that you have a 3% conversion rate

That also means that 97% didn’t buy

In other words, you failed to make the sale 97 times out of 100

Which is kind of crazy when you think about it

And what’s crazier is that 

You only need to succeed 3% of the time to actually make a good income (as long as you get the clicks)

You don’t get this kind of numbers anywhere else

Imagine failing 97% of the time at your 9-5 job…

you’d be fired sooner than what you could say “Santa Claus is coming to town”

Do yourself a favor:

Start your business before 2024 hits.",8,2,3,30,6543,8,0.004585053
1779,"It's all about LEADS + PROMOTION + RAISING PRICES with clients.

No complexity, just quick progression.",3,1,0,10,2182,1,0.004582951
492,"I cracked the Instagram code for the second time.

Results:
• Latest reel got 20K views in less than 24 hours
• 2,300+ new email subs since Oct 23rd
• 400 new followers (I had lost 8K in the last 6 months)—so I'll take the win

Let me explain what I'm doing:          
                         
I'm a stubborn MOFO.

I also have a big ego.

But I had to put all of that aside to do the one thing I've been avoiding for years:

Posting 7-Second Reels

I thought I was above it.

• Too smart for it
• Too skillful for it

Which was kind of dumb of me.

When it comes to marketing, you don't reinvent the wheel.

You actually get 4 wheels and go for a drive.

Which is the opposite of what I was doing by posting
• 'Talking head' videos ala Hormozi
• Carousels (which don't get reach outside your following)

I've realized that…

Creating 7-second Reels Is Art.

They have 4 components.

1. The Video
2. The Video Hook
3. The Video CTA
4. The Caption

1. THE VIDEO
You just can't use any footage you have on your phone. 

You might think you can get away with posting a video of you fly fishing.

But you won't.

The video needs to be relevant to your audience.

I tried using videos of me and my family. But my following didn't respond to that.  

Thankfully, I noticed that my audience responded to footage of:
• me ""working""
• my workspace
• my phone

So I recorded a bunch of B-Roll yesterday.

This took me 15 minutes.

2. VIDEO HOOK
Many would call it a ""video title.""

But it's not a title.

IT MUST BE A HOOK.

You must add it to the beginning of the video itself so that you get people to watch the video.

I've been using two kinds of hooks:
• Storytelling
• How to

They both are working remarkably well.

But the storytelling one is the most powerful.

My most recent video got me 20,000 views in 24 hours, which had never happened.

Here's the Hook I used: ""I was broke. Making $2,000/mo. So I posted content, hoping to make just $500...""

3. VIDEO CTA
This one is simple.

After a few seconds into the video, change the text to ""Read Captions.""

This is very simple stuff with a free app like CapCut.

4. THE CAPTION
Here's where the real art comes in.

The caption has three sections:
1/ Hook
2/ Lead
3/ Body
4/ CTA

4.1 The Hook
It should be 2 to 9 words long. 

Because Instagram only shows the first line of your caption when people are doomscrolling on their Reels tab.

So you better get it right.

What's working for me is using curiosity.

Here are some examples:
• This Is EXACTLY How ↓
• #2 is the key 👇
• ↓Easy Content Hack↓
• Free ChatGPT Hook Writing Prompt ⤵︎

4.2 The Lead
Since the hook doesn't actually reveal a lot…

That second line (the lead) should get them to read the rest of the text.

What always works is:

• Going against the status quo
• Storytelling

Example:

Status quo: ""NICHE get this wrong""

Storytelling: ""My wife was pregnant with my second child when I told her:"" 

4.3 The Body
This is where you provide the real value.

Keep it around 100 to 200 words long.

4.4 The CTA
Instagram is great for lead generation.

So, always end with a call to action.

Either tell people to download some kind of free resource.

Or tell them to follow you.

7-SECOND REELS ARE SIMPLE TO CREATE

One reel will take you around 20–30 minutes to produce.

And because it doesn't require a lot of editing, you'll mostly spend your time writing the caption—which you can later post on X (that's what I'm doing, btw)

Therefore…

Give the 7-sec Reel a chance.

Finally:

If you liked this thread, 

give it some love: RT it :)

And follow @JoseRosado for more.",3,0,6,36,7861,61,0.00457957
1081,"Imagine calling yourself a copywriter

Now imagine yourself struggling to get clients 

How can you even call yourself a copywriter?",4,1,1,32,6990,4,0.004577969
1390,"Went to an Apple Store to buy an overpriced cable.

Wasn’t sure about which cable.

Told the ‘genius’ about it.

“Psst, don’t worry. You have TWO weeks to return it even if you use it,” she said.",4,0,0,17,3715,1,0.004576043
252,"Having a huge following doesn't mean big bucks.

Here are 2 simple truths:
• Popularity ≠ Prosperity
• Sales &gt; Follower count

To monetize:
• Solve real problems
• Offer valuable services
• Build genuine relationships

Memes and rage bait won't do much.",9,1,4,35,7656,7,0.004571578
2100,"Your coaching and services biz:

- Morning hustle
- Afternoon grind
- Evening strategy

Yet still stuck below $20k?

Raise your prices, friend.",3,0,0,11,2408,1,0.004568106
753,"There is only one way to succeed in this world:

Choosing hard mode.

Funnily enough hard mode is the easiest, fastest path.",2,0,2,7,1533,1,0.00456621
3145,"Always upsell to your premium offers.

Always let your course buyers know other ways you can help them.

That's how you turn a $100 buyer into a $10,000 client.",6,2,2,37,8118,2,0.004557773
1812,"I have access to @JoshuaLisec’s original draft. I still bought my copy. You should too. And maybe, just maybe, you’ll see my name somewhere in his book.

Order here:
https://t.co/IzaYwCYRrs https://t.co/lBGyg9if9V",1,0,2,10,2202,0,0.004541326
2163,"Jason paid me $500 for a one-hour consult call, loved it, and turned into a $20,000 coaching client.

That's why I always keep my 1-hour calls open.",2,0,0,12,2643,4,0.004540295
2438,He cleaned the streets from the gang members. Made his country safe. And is now inviting innovators to migrate to his country (zero taxes is literally the best way to lure them in).,10,0,14,120,26448,3,0.004537205
534,Only a few creators know the magic of leveraging AI and automation to revolutionize their businesses.,8,0,5,23,5078,2,0.004529342
1546,"No one in their right mind buys an iPhone for the battery life. They buy it for the unparalleled prestige that comes with the brand. If you want people to pay you, elevate their status. Or increase their wealth. 

It's as plain as day, simple.",5,0,2,10,2210,3,0.004524887
394,"Creators love talking about money, funnels, writing, and growth...

But they never talk about the one thing that's more important than all of that.

And neglecting it is the worst mistake they can make.

Because it's the difference between life and death.

Literally.

That thing is:

Health.

So, today, I'm detailing the 11 health principles that have made my life easier, healthier, and guilt-free.

—

Principle 1: Eat your Oreos

I don't ignore my cravings.

I indulge in them.

How?

I've Crafted My Cravings.

This means that I've intentionally decided what my cravings are so that I focus on foods that are less harmful to my overall well-being.

Do I still eat Oreos, pizzas, and cornflakes?

Yes.

But please, stay away from me with your orthorexia and obsessive restrictive diets that cause more stress than fat loss.

This is how I maintain my weight, around 195 pounds, while still eating pizza.

—

Principle 2: The big replacement theory

Why drink Coca-Cola when I could just drink sparkling water?

I've replaced sodas with low-calorie options or sparkling water. As a result, you will rarely see me slurping down high-calorie mocha lattes or sodas.

So you won't see me gaining fat from sugary water.

Now... one thing is for sure:

This isn't easy at first.

This is a world of convenience and comfort-seeking.

And healthier alternatives aren't always available—especially in the country where I live.

But, whenever possible, substitute the worst option for the least worst, until you're consuming mostly what is good for you.

—

Principle 3: Avoid work that makes you miserable

I've delegated the work that makes me feel miserable.

Things like spellchecking and scheduling stuff for clients.

I don't stress about these things anymore.

This has lifted a weight off my shoulders, giving me the mental clarity for high daily performance.

Therefore, I've got more free time (and mental bandwidth) to explore other ventures and plan with clients.

—

Principle 4: Only eat when hungry.

A practice I learned from my friend @alexfeinberg1.

Previously, I ate three to five times a day to bulk up. I learned about that in bodybuilding .com—fuck them.

This led to a weight gain of around 30 pounds, reaching 215 pounds, which was significant for my 6'2"" frame.

Despite looking good and big, I felt terrible, experiencing low energy and drowsiness every day.

Not anymore.

Hungry? Eat.

Not hungry? Don't eat or drink water.

—

Principle 5: Understand your body’s cues

I've learned that when I crave sugar, it's often my body telling me, ""Hey, bitch, eat some carbs.""

So I eat the carbs.

And since I've crafted my cravings, I can enjoy those things without feeling guilty.

By understanding and responding to my body's cues, I've found a balance between indulging in the foods I love and caring for my health.

It's an approach free from guilt that allows me to have a diverse diet while managing my weight.

—

Principle 6: Surrender to your subconscious behavior.

I realized that I needed to exercise daily to maintain consistency.

I tried the three-day-a-week approach, only to give up on it every other month.

I don't fight this anymore.

So, I work out every day, even though I'd rather do it three times.

When I say every day, it's really every day, from Monday to Sunday.

Now, on weekends, I don't lift weights.

Instead, I go out for a quick 30-minute walk.

I count this as training, too.

Because I've reframed what training means to me.

Therefore, my daily walks count as training.

That way, I still feel like I trained even if I don't go to the gym, helping me keep momentum.

—

Principle 7: Stop being weak

One day I DM'd my friend @aja_cortes, telling him that I sometimes felt a tingling sensation on the soles of my feet after leg days.

He told me,

“Your legs are weak. Train more.”

He was right.

I don’t feel this anymore.

This is especially true as you age.

The more you wait to lift heavy shit from the ground, the more painful it’ll be to stop being weak.

—

Principle 8: Family time

I admire @josiahfitness a lot for this.

He's extremely busy managing his 7-figure fitness business.

Yet, he always makes time for his family.

While I do struggle with this one, every Saturday, we visit my parents, and every Sunday, my wife's parents. Also, during the day, I spend a few moments with my kids playing with Legos or some Pokemon games they have.

I also go on weekly dates with my wife.

This time helps me to stop thinking about work.

—

Principle 9: Fuck the abs

The reality is that abs aren’t the best indicator of good health.

It mostly means you have a low body fat and a lot of discipline.

They look great.

But they’re mostly a vanity metric that works great to sell a dream.

For most of us, it’s best to focus on your:

• Mood
• Energy levels
• Healthy skin and hair
• Neutral-smelling breath
• Good sleep

—

Principle 10: Good sleep

Some days, I have to force myself to go to bed.

But I've gotta put in 7 to 8 hours of sleep.

This is non-negotiable.

Especially as you age.

During my 20s, I could pull off all-nighters easily.

Now in my 30s?

Impossible.

The effects of poor sleep are instant.

—

Principle 11: Delegate thinking and willpower.

I have hired a personal trainer and a cook.

My PT comes to my home every day to train me. so I don't have to push myself to do the lifting. Because my personal trainer does the pushing for me.

• I don't have to plan.
• I don't have to think.
• I don't have to use my willpower as much.

My personal trainer does all of that for me.

I just have to follow orders.

And my cook?

I don't have to plan meals.

I say, ""I'm hungry, please cook me a steak,"" and they prepare the food for me.

—

Bonus Principle: Learn the art of fucking off

Yes, I’m not a health expert.

Neither are you.

These are the things that work for me.

They might not work for you.

So if you disagree with anything I said, fuck off.

Touch some grass.

And keep scrolling. 

It's a better way to live life.

– Jose",4,0,3,16,3539,3,0.004521051
2978,"Online coach?

Consultant?

Online biz owner?

Here’s how to make more money:",6,2,10,64,14165,43,0.004518179
312,"Sick of these bots replying to my comments. And no, I don’t like peaches. Why are they always offering me peaches? I prefer mango. https://t.co/QFhNCYb5WM",15,0,0,20,4429,1,0.004515692
982,Another reason why you need to stop being broke—that way you’ll never have to fly something like this. https://t.co/qFR9lEv933,2,0,1,8,1772,0,0.004514673
1340,"I succeed at my marketing firm because I solve problems for my clients that I have faced myself.

If your services aren’t working, it's probably because you're teaching how to be fit with a pizza in your mouth.",2,0,0,7,1555,1,0.004501608
1271,"People say that this is unfair.

But when you see how much more expensive United States is, you'll understand why.

The real unfairness is not the salary, as most times people are paid way more than in their countries

The real unfairness is how government fucks their own people.",6,0,1,22,4892,1,0.004497138
2303,John Wick was 30-45 minutes too long. The action scenes got boring after the 10th one. But it’s still a fun action movie.,9,0,1,17,3792,0,0.004483122
2964,Decided to watch an episode of Velma on HBO Max. What a disaster,8,0,0,33,7361,0,0.004483087
190,It’s not even 2024 and I’ve found the cringiest post of 2024,5,0,0,23,5131,3,0.004482557
1697,"Bro, he intentionally tried to destroy the reputation of another creator.

He wasn’t down.

He tried to ruin someone else. And thankfully, people took notice and called him out.

Do you really have sympathy for someone who does that?

Shame on you for trying to defend that guy.",1,0,0,32,7147,1,0.004477403
1993,"Crafting an irresistible offer?

• Cost &amp; deliverables
• Benefits &amp; transformation
• Speed of delivery &amp; guarantee

Keep these in mind as you design them.",1,0,1,8,1787,7,0.004476777
